,country_code,region_name,iata,icao,airport,latitude,longitude,FIPS
6656,US,Texas,WIB,,Wilbarger County Airport (FAA: F05),34.2257,-99.2838,48487
6657,US,California,HHR,KHHR,Hawthorne Municipal Airport (Jack Northrop Field),33.9228,-118.335,06037
6658,US,Texas,SJT,KSJT,San Angelo Regional Airport (Mathis Field),31.3577,-100.496,48451
6659,US,Hawaii,HHI,PHHI,Wheeler Army Airfield,21.4835,-158.04,15003
6660,US,South Carolina,HHH,KHXD,Hilton Head Airport,32.2244,-80.6975,45013
6661,US,Alaska,HGZ,,Hog River Airport,66.2161,-155.669,02290
6662,US,Washington,SKA,KSKA,Fairchild Air Force Base,47.6151,-117.656,53063
6663,US,Texas,SKF,KSKF,Kelly Field Annex / Lackland Air Force Base,29.3842,-98.5811,48029
6664,US,Maryland,HGR,KHGR,Hagerstown Regional Airport (Richard A. Henson Field),39.7079,-77.7295,24043
6665,US,Alaska,SKK,PFSH,Shaktoolik Airport,64.3711,-161.224,02180
6666,US,North Carolina,HFF,KHFF,Mackall Army Airfield,35.0363,-79.4978,37153
6667,US,Connecticut,HFD,KHFD,Hartford-Brainard Airport,41.7367,-72.6494,09003
6668,US,Alaska,SKW,PASW,Skwentna Airport,61.9653,-151.191,02170
6669,US,Mississippi,HEZ,KHEZ,Natchez-Adams County Airport (Hardy-Anders Field),31.6137,-91.2973,28001
6670,US,Iowa,SLB,KSLB,Storm Lake Municipal Airport,42.5973,-95.2407,19021
6671,US,Utah,SLC,KSLC,Salt Lake City International Airport,40.7884,-111.978,49035
6672,US,Oregon,SLE,KSLE,McNary Field,44.9095,-123.003,41047
6673,US,Arkansas,SLG,KSLG,Smith Field,36.1919,-94.49,05007
6674,US,California,FOB,,Fort Bragg Airport,39.4743,-123.796,06045
6675,US,Oregon,HES,KHRI,Hermiston Municipal Airport,45.8282,-119.259,41059
6676,US,New York,SLK,KSLK,Adirondack Regional Airport,44.3853,-74.2062,36033
6677,US,Kansas,SLN,KSLN,Salina Regional Airport,38.791,-97.6522,20169
6678,US,Illinois,SLO,KSLO,Salem-Leckrone Airport,38.6429,-88.9642,17121
6679,US,Alaska,SLQ,PASL,Sleetmute Airport,61.7005,-157.166,02050
6680,US,Texas,SLR,KSLR,Sulphur Springs Municipal Airport,33.1598,-95.6211,48223
6681,US,Colorado,SLT,KANK,Harriet Alexander Field,38.5383,-106.049,08015
6682,US,Arkansas,HEE,KHEE,Thompson-Robbins Airport,34.5766,-90.6762,05107
6683,US,Alaska,HED,,Herendeen Bay Airport,55.8014,-160.899,
6684,US,Kentucky,SME,KSME,Lake Cumberland Regional Airport,37.0534,-84.6159,21199
6685,US,California,SMF,KSMF,Sacramento International Airport,38.6954,-121.591,06067
6686,US,Alaska,SMK,PAMK,St. Michael Airport,63.4901,-162.11,02180
6687,US,Colorado,HDN,KHDN,Yampa Valley Airport,40.4812,-107.218,08107
6688,US,Idaho,SMN,KSMN,Lemhi County Airport,45.1238,-113.881,16059
6689,US,California,SMO,KSMO,Santa Monica Municipal Airport,34.0158,-118.451,06037
6690,US,Hawaii,HDH,PHDH,Dillingham Airfield,21.5795,-158.197,15003
6691,US,Nebraska,HDE,KHDE,Brewster Field,40.4521,-99.3365,31137
6692,US,Alaska,SMU,PASP,Sheep Mountain Airport,61.812,-147.507,02170
6693,US,California,SMX,KSMX,Santa Maria Public Airport (Capt. G. Allan Hancock Field),34.8989,-120.457,06083
6694,US,California,SNA,KSNA,John Wayne Airport (Orange County Airport),33.6757,-117.868,06059
6695,US,South Carolina,HCW,KCQW,Cheraw Municipal Airport (Lynch Bellinger Field,34.7129,-79.957,45025
6696,US,Alaska,HCR,PAHC,Holy Cross Airport,62.1883,-159.775,02290
6697,US,New York,HCC,,Columbia County Airport,42.2913,-73.7103,36021
6698,US,Texas,HCA,KBPG,Big Spring McMahon-Wrinkle Airport,32.2126,-101.522,48227
6699,US,Texas,SNK,KSNK,Winston Field Airport,32.6934,-100.95,48415
6700,US,Oklahoma,SNL,KSNL,Shawnee Regional Airport,35.3579,-96.9428,40125
6701,US,Alaska,SNP,PASN,St. Paul Island Airport,57.1673,-170.22,02016
6702,US,Oklahoma,HBR,KHBR,Hobart Regional Airport,34.9913,-99.0513,40075
6703,US,California,SNS,KSNS,Salinas Municipal Airport,36.6628,-121.606,06053
6704,US,Arizona,HBK,,Holbrook Municipal Airport,34.9407,-110.138,04017
6705,US,Alaska,HBH,,Entrance Island Seaplane Base (Hobart Bay),57.4122,-133.438,02105
6706,US,Nebraska,SNY,KSNY,Sidney Municipal Airport (Lloyd W. Carr Field),41.1013,-102.985,31033
6707,US,Mississippi,HBG,KHBG,Hattiesburg Bobby L. Chain Municipal Airport,31.2648,-89.2528,28035
6708,US,New Mexico,HBB,,Hobbs Industrial Airpark,32.7668,-103.209,35025
6709,US,Pennsylvania,HAR,KCXY,Capital City Airport,40.2171,-76.8515,42133
6710,US,Alaska,SOL,,Solomon State Field Airport,64.5605,-164.446,02180
6711,US,North Carolina,SOP,KSOP,Moore County Airport,35.2374,-79.3912,37125
6712,US,Ohio,HAO,KHAO,Butler County Regional Airport,39.3638,-84.522,39017
6713,US,Alaska,SOV,PASO,Seldovia Airport,59.4424,-151.704,02122
6714,US,Arizona,SOW,KSOW,Show Low Regional Airport,34.2655,-110.006,04017
6715,US,Michigan,HAI,KHAI,Three Rivers Municipal Airport (Dr. Haines Flying Field),41.9598,-85.5934,26149
6716,US,California,HAF,KHAF,Half Moon Bay Airport,37.5134,-122.501,06081
6717,US,California,SPA,KSPA,Spartanburg Downtown Memorial Airport,34.9157,-81.9565,45083
6718,US,Alabama,HAB,KHAB,Marion County - Rankin Fite Airport,34.1176,-87.9982,01093
6719,US,South Dakota,SPF,KSPF,Black Hills Airport (Clyde Ice Field),44.4803,-103.783,46081
6720,US,Florida,SPG,KSPG,Albert Whitted Airport,27.7651,-82.627,
6721,US,Illinois,SPI,KSPI,Abraham Lincoln Capital Airport,39.8441,-89.6779,17167
6722,US,Arizona,GYR,KGYR,Phoenix Goodyear Airport,33.4225,-112.376,04013
6723,US,Texas,SPS,KSPS,Sheppard Air Force Base / Wichita Falls Municipal Airport,33.9888,-98.4919,48485
6724,US,Iowa,SPW,KSPW,Spencer Municipal Airport,43.1655,-95.2028,19041
6725,US,Arkansas,SPZ,KASG,Springdale Municipal Airport,36.1764,-94.1193,05143
6726,US,California,SQA,KIZA,Santa Ynez Airport,34.6068,-120.076,06083
6727,US,Colorado,GXY,KGXY,Greeley-Weld County Airport,40.4374,-104.633,08123
6728,US,West Virginia,GWV,,Glendale Fokker Field,39.9487,-80.7595,54051
6729,US,Colorado,GWS,KGWS,Glenwood Springs Municipal Airport,39.5083,-107.311,08045
6730,US,Illinois,SQI,KSQI,Whiteside County Airport (Jos. H. Bittorf Field),41.7428,-89.6763,17195
6731,US,Mississippi,GWO,KGWO,Greenwood-Leflore Airport,33.4943,-90.0847,28015
6732,US,California,SQL,KSQL,San Carlos Airport,37.5119,-122.25,06081
6733,US,Washington,SQV,,Sequim Valley Airport,48.0981,-123.187,53009
6734,US,Texas,GVT,KGVT,Majors Airport,33.0678,-96.0653,48231
6735,US,Georgia,GVL,KGVL,Lee Gilmer Memorial Airport,34.2726,-83.8302,13139
6736,US,Virginia,GVE,KGVE,Gordonsville Municipal Airport,38.156,-78.1658,51137
6737,US,Oklahoma,GUY,KGUY,Guymon Municipal Airport,36.6851,-101.508,40139
6738,US,Arkansas,SRC,KSRC,Searcy Municipal Airport,35.2106,-91.7375,05145
6739,US,California,SRF,,San Rafael Airport (Hamilton Field),38.06,-122.51,06041
6740,US,New Mexico,GUP,KGUP,Gallup Municipal Airport,35.5111,-108.789,35031
6741,US,Alabama,GUF,KJKA,Jack Edwards Airport,30.2905,-87.6718,01003
6742,US,Florida,SRQ,KSRQ,Sarasota-Bradenton International Airport,27.3954,-82.5544,12081
6743,US,Colorado,GUC,KGUC,Gunnison-Crested Butte Regional Airport,38.5339,-106.933,08051
6744,US,Alaska,SRV,,Stony River Airport,61.7897,-156.589,02050
6745,US,North Carolina,SRW,KRUQ,Rowan County Airport,35.6459,-80.5203,37159
6746,US,Pennsylvania,GTY,,Gettysburg Regional Airport,39.8409,-77.2742,42001
6747,US,Mississippi,GTR,KGTR,Golden Triangle Regional Airport,33.4503,-88.5914,28087
6748,US,Oregon,GTP,,Grants Pass Airport,42.5101,-123.388,41033
6749,US,South Carolina,SSC,KSSC,Shaw Air Force Base,33.9727,-80.4706,45085
6750,US,Texas,SSF,KSSF,Stinson Municipal Airport,29.337,-98.4711,48029
6751,US,Wisconsin,GTG,KGTG,Grantsburg Municipal Airport,45.7981,-92.6644,55013
6752,US,Georgia,SSI,KSSI,Malcolm McKinnon Airport,31.1518,-81.3913,13127
6753,US,Montana,GTF,KGTF,Great Falls International Airport,47.482,-111.371,30013
6754,US,Alaska,GST,PAGS,Gustavus Airport,58.4253,-135.707,02105
6755,US,Washington,SSW,,Stuart Island Airpark,48.6729,-123.176,53055
6756,US,South Carolina,GSP,KGSP,Greenville-Spartanburg International Airport,34.8957,-82.2189,45083
6757,US,North Carolina,GSO,KGSO,Piedmont Triad International Airport,36.0978,-79.9373,37081
6758,US,Minnesota,STC,KSTC,St. Cloud Regional Airport,45.5466,-94.0599,27141
6759,US,Wisconsin,STE,KSTE,Stevens Point Municipal Airport,44.5452,-89.5303,55097
6760,US,North Carolina,GSB,KGSB,Seymour Johnson Air Force Base,35.3394,-77.9606,37191
6761,US,Alaska,STG,PAPB,St. George Airport,56.5783,-169.662,02016
6762,US,Missouri,STJ,KSTJ,Rosecrans Memorial Airport,39.7719,-94.9097,20043
6763,US,Colorado,STK,KSTK,Sterling Municipal Airport,40.6153,-103.265,08075
6764,US,Missouri,STL,KSTL,Lambert-St. Louis International Airport,38.7487,-90.37,29189
6765,US,Minnesota,STP,KSTP,St. Paul Downtown Airport (Holman Field),44.9345,-93.06,27123
6766,US,Pennsylvania,STQ,KOYM,St. Marys Municipal Airport,41.4125,-78.5026,42047
6767,US,Michigan,GRR,KGRR,Gerald R. Ford International Airport,42.8808,-85.5228,26081
6768,US,California,STS,KSTS,Charles M. Schulz-Sonoma County A,38.509,-122.813,06097
6769,US,Nebraska,GRN,KGRN,Gordon Municipal Airport,42.806,-102.175,31161
6770,US,Florida,SUA,KSUA,Witham Field,27.1817,-80.2211,12085
6771,US,Minnesota,GRM,KCKC,Grand Marais/Cook County Airport,47.8383,-90.3829,27031
6772,US,Oklahoma,SUD,KSUD,Stroud Municipal Airport,35.7896,-96.6557,40081
6773,US,Wisconsin,SUE,KSUE,Door County Cherryland Airport,44.8437,-87.4215,55029
6774,US,Texas,GRK,KGRK,Killeen-Fort Hood Regional Airport / Robert Gray Army Airfield,31.0672,-97.8289,48027
6775,US,California,SUM,KSMS,Sumter Airport,33.995,-80.3613,45085
6776,US,Idaho,SUN,KSUN,Friedman Memorial Airport,43.5044,-114.296,16013
6777,US,Oregon,SUO,,Sunriver Airport,43.8763,-121.453,41017
6778,US,Nebraska,GRI,KGRI,Central Nebraska Regional Airport,40.9675,-98.3096,31079
6779,US,Washington,GRF,KGRF,Gray Army Airfield,47.0792,-122.581,53053
6780,US,Missouri,SUS,KSUS,Spirit of St. Louis Airport,38.6621,-90.652,29189
6781,US,California,SUU,KSUU,Travis Air Force Base,38.2627,-121.927,06095
6782,US,Illinois,GRE,KGRE,Greenville Airport,38.8362,-89.3784,17005
6783,US,Wisconsin,SUW,KSUW,Richard I. Bong Airport,46.6897,-92.0947,55031
6784,US,Iowa,SUX,KSUX,Sioux Gateway Airport (Colonel Bud Day Field),42.4026,-96.3844,19193
6785,US,Alaska,SVA,PASA,Savoonga Airport,63.6864,-170.493,02180
6786,US,South Carolina,GRD,KGRD,Greenwood County Airport,34.2487,-82.1591,45047
6787,US,New Mexico,SVC,KSVC,Grant County Airport,32.6365,-108.156,35017
6788,US,California,SVE,KSVE,Susanville Municipal Airport,40.3757,-120.573,06035
6789,US,North Carolina,SVH,KSVH,Statesville Regional Airport,35.7653,-80.9539,37097
6790,US,Wisconsin,GRB,KGRB,Austin Straubel International Airport,44.4851,-88.1296,55009
6791,US,Ohio,GQQ,KGQQ,Galion Municipal Airport,40.7534,-82.7238,39139
6792,US,Minnesota,GPZ,KGPZ,Grand Rapids-Itasca County Airport (Gordon Newstrom Field),47.2111,-93.5098,27061
6793,US,Mississippi,GPT,KGPT,Gulfport-Biloxi International Airport,30.4073,-89.0701,28047
6794,US,Georgia,SVN,KSVN,Hunter Army Airfield,32.01,-81.1457,13051
6795,US,Connecticut,GON,KGON,Groton-New London Airport,41.3301,-72.0451,09011
6796,US,Alaska,SVS,,Stevens Village Airport,66.0172,-149.055,02290
6797,US,Oregon,GOL,,Gold Beach Municipal Airport,42.4134,-124.424,41015
6798,US,Oklahoma,GOK,KGOK,Guthrie-Edmond Regional Airport,35.8498,-97.4156,40083
6799,US,Alaska,SVW,PASV,Sparrevohn LRRS Airport,61.0974,-155.574,02050
6800,US,Alaska,SWD,PAWD,Seward Airport,60.1269,-149.419,02122
6801,US,Florida,GNV,KGNV,Gainesville Regional Airport,29.6901,-82.2718,12001
6802,US,Alaska,GNU,,Goodnews Airport,59.1174,-161.577,02050
6803,US,Oklahoma,SWO,KSWO,Stillwater Regional Airport,36.1612,-97.0857,40119
6804,US,New Mexico,GNT,KGNT,Grants-Milan Municipal Airport,35.1673,-107.902,35006
6805,US,Texas,SWW,KSWW,Avenger Field,32.4674,-100.467,48353
6806,US,Idaho,GNG,KGNG,Gooding Municipal Airport,42.9172,-114.765,16047
6807,US,California,GNF,,Gansner Field,39.9439,-120.945,06063
6808,US,Utah,GMV,,Monument Valley Airport,37.0167,-110.201,49037
6809,US,South Carolina,GMU,KGMU,Greenville Downtown Airport,34.8479,-82.35,45045
6810,US,Alaska,GMT,PAGZ,Granite Mountain Air Station,65.4021,-161.281,02180
6811,US,Alaska,SXP,,Sheldon Point Airport,62.5206,-164.848,02270
6812,US,Alaska,SXQ,PASX,Soldotna Airport,60.4757,-151.034,02122
6813,US,Kentucky,GLW,KGLW,Glasgow Municipal Airport,37.0318,-85.9537,21009
6814,US,Alaska,GLV,PAGL,Golovin Airport,64.5505,-163.007,02180
6815,US,New York,SXY,,Sidney Municipal Airport,42.3026,-75.416,36017
6816,US,Alaska,SYA,PASY,Eareckson Air Station,52.7123,174.114,02016
6817,US,Alaska,SYB,,Seal Bay Seaplane Base,58.3733,-152.202,
6818,US,Texas,GLS,KGLS,Scholes International Airport at Galveston,29.2653,-94.8604,48167
6819,US,Michigan,GLR,KGLR,Gaylord Regional Airport,45.0135,-84.7036,26137
6820,US,Tennessee,SYI,KSYI,Shelbyville Municipal Airport (Bomar Field),35.5601,-86.4425,47003
6821,US,Minnesota,SYN,KSYN,Stanton Airfield,44.4755,-93.0163,27049
6822,US,Mississippi,GLH,KGLH,Mid-Delta Regional Airport,33.4829,-90.9856,28151
6823,US,Texas,GLE,KGLE,Gainesville Municipal Airport,33.6514,-97.197,48097
6824,US,New York,SYR,KSYR,Syracuse Hancock International Airport,43.1112,-76.1063,36067
6825,US,Kansas,GLD,KGLD,Goodland Municipal Airport (Renner Field),39.3706,-101.699,20181
6826,US,Arizona,GLB,,San Carlos Apache Airport,33.3531,-110.667,04007
6827,US,Georgia,SYV,KSYV,Sylvester Airport,31.5585,-83.8957,13321
6828,US,Tennessee,GKT,KGKT,Gatlinburg-Pigeon Forge Airport,35.8578,-83.5287,47155
6829,US,Alaska,GKN,PAGK,Gulkana Airport,62.1549,-145.457,02261
6830,US,Colorado,GJT,KGJT,Grand Junction Regional Airport (Walker Field),39.1224,-108.527,08077
6831,US,Missouri,SZL,KSZL,Whiteman Air Force Base,38.7303,-93.5479,29101
6832,US,California,SZN,KSZN,Santa Cruz Island Airport,34.0606,-119.915,06083
6833,US,California,SZP,KSZP,Santa Paula Airport,34.3472,-119.061,06111
6834,US,Colorado,TAD,KTAD,Perry Stokes Airport,37.2594,-104.341,08071
6835,US,Alaska,TAL,PATA,Ralph M. Calhoun Memorial Airport,65.1744,-152.109,02290
6836,US,Florida,GIF,KGIF,Winter Haven's Gilbert Airport,28.0629,-81.7533,12105
6837,US,Tennessee,GHM,KGHM,Centerville Municipal Airport,35.8374,-87.4454,47081
6838,US,Montana,GGW,KGGW,Glasgow Airport (Wokal Field),48.2125,-106.615,30105
6839,US,Arizona,TBC,,Tuba City Airport,36.0928,-111.383,04005
6840,US,Texas,GGG,KGGG,East Texas Regional Airport,32.384,-94.7115,48183
6841,US,Florida,AAF,KAAF,Apalachicola Regional Airport,29.7275,-85.0275,12037
6842,US,Pennsylvania,ABE,KABE,Lehigh Valley International Airport,40.6521,-75.4408,42077
6843,US,Texas,ABI,KABI,Abilene Regional Airport,32.4113,-99.6819,48441
6844,US,South Carolina,GGE,KGGE,Georgetown County Airport,33.3117,-79.3196,45043
6845,US,Alaska,ABL,PAFM,Ambler Airport,67.1063,-157.857,02188
6846,US,New Mexico,ABQ,KABQ,Albuquerque International Sunport,35.0402,-106.609,35001
6847,US,New York,GFL,KGFL,Floyd Bennett Memorial Airport,43.3412,-73.6103,36113
6848,US,Missouri,TBN,KTBN,Waynesville-St. Robert Regional Airport (Forney Field),37.7416,-92.1407,29169
6849,US,South Dakota,ABR,KABR,Aberdeen Regional Airport,45.4491,-98.4218,46013
6850,US,Georgia,ABY,KABY,Southwest Georgia Regional Airport,31.5355,-84.1945,13095
6851,US,Georgia,TBR,KTBR,Statesboro-Bulloch County Airport,32.4827,-81.7369,13031
6852,US,North Dakota,GFK,KGFK,Grand Forks International Airport,47.9493,-97.1761,38035
6853,US,Wyoming,GEY,KGEY,South Big Horn County Airport,44.5168,-108.083,56003
6854,US,Michigan,ACB,KACB,Antrim County Airport,44.9886,-85.1984,26009
6855,US,Massachusetts,ACK,KACK,Nantucket Memorial Airport,41.2531,-70.0602,25019
6856,US,Texas,ACT,KACT,Waco Regional Airport,31.6113,-97.2305,48309
6857,US,California,ACV,KACV,Arcata-Eureka Airport,40.9781,-124.109,06023
6858,US,Washington,GEG,KGEG,Spokane International Airport,47.6199,-117.534,53063
6859,US,New Jersey,ACY,KACY,Atlantic City International Airport,39.4576,-74.5772,34001
6860,US,New Mexico,TCC,KTCC,Tucumcari Municipal Airport,35.1828,-103.603,35037
6861,US,Delaware,GED,KGED,Delaware Coastal Airport,38.6892,-75.3589,10005
6862,US,Michigan,ADG,KADG,Lenawee County Airport,41.8677,-84.0773,26091
6863,US,Alaska,ADK,PADK,Adak Airport,51.878,-176.646,02016
6864,US,Oklahoma,ADM,KADM,Ardmore Municipal Airport,34.303,-97.0196,40019
6865,US,Alaska,ADQ,PADQ,Kodiak Airport,57.75,-152.494,02150
6866,US,Michigan,GDW,KGDW,Gladwin Zettel Memorial Airport,43.9706,-84.475,26051
6867,US,Alabama,TCL,KTCL,Tuscaloosa Regional Airport,33.2206,-87.6114,01125
6868,US,Washington,TCM,KTCM,McChord Field,47.1377,-122.476,53053
6869,US,Alaska,ADR,KPHH,Robert F. Swinnie Airport,33.4517,-79.5262,45043
6870,US,Montana,GDV,KGDV,Dawson Community Airport,47.1387,-104.807,30021
6871,US,Texas,ADS,KADS,Addison Airport,32.9686,-96.8364,48113
6872,US,Oklahoma,ADT,KADH,Ada Municipal Airport,34.8043,-96.6713,40123
6873,US,New Mexico,TCS,KTCS,Truth or Consequences Municipal Airport,33.2369,-107.272,35051
6874,US,Alaska,TCT,,Takotna Airport,62.9932,-156.029,02290
6875,US,Maryland,ADW,KADW,Andrews Field (Andrews Air Force Base),38.8108,-76.867,24033
6876,US,Massachusetts,GDM,KGDM,Gardner Municipal Airport,42.55,-72.0161,25027
6877,US,Minnesota,AEL,KAEL,Albert Lea Municipal Airport,43.6815,-93.3672,27047
6878,US,Alaska,GDH,,Golden Horn Lodge Seaplane Base,59.747,-158.875,02070
6879,US,Alaska,AET,PFAL,Allakaket Airport,66.5518,-152.622,02290
6880,US,Louisiana,AEX,KAEX,Alexandria International Airport,31.3274,-92.5498,22079
6881,US,South Carolina,GDC,KGYH,Donaldson Center Airport,34.7583,-82.3764,45045
6882,US,Colorado,AFF,KAFF,United States Air Force Academy Airfield,38.9697,-104.813,08041
6883,US,Tennessee,GCY,KGCY,Greeneville-Greene County Municipal Airport,36.193,-82.8151,47059
6884,US,Arizona,GCW,,Grand Canyon West Airport,35.9904,-113.816,04015
6885,US,Washington,TDO,KTDO,South Lewis County Airport (Ed Carlson Memorial Field),46.4772,-122.806,53041
6886,US,New Hampshire,AFN,KAFN,Jaffrey Airport-Silver Ranch,42.8051,-72.003,33005
6887,US,Arizona,GCN,KGCN,Grand Canyon National Park Airport,35.9524,-112.147,04005
6888,US,Wyoming,AFO,KAFO,Afton Municipal Airport,42.7112,-110.942,56023
6889,US,Texas,AFW,KAFW,Fort Worth Alliance Airport,32.9876,-97.3188,48439
6890,US,Texas,TDW,KTDW,Tradewind Airport,35.1699,-101.826,48381
6891,US,Pennsylvania,AGC,KAGC,Allegheny County Airport,40.3544,-79.9302,42003
6892,US,Ohio,TDZ,KTDZ,Toledo Executive Airport,41.5649,-83.4823,39173
6893,US,Alaska,AGN,PAGN,Angoon Seaplane Base,57.5036,-134.585,02105
6894,US,New Jersey,TEB,KTEB,Teterboro Airport,40.8501,-74.0608,34003
6895,US,Kansas,GCK,KGCK,Garden City Regional Airport,37.9275,-100.724,20055
6896,US,Washington,GCD,,Grand Coulee Dam Airport,47.922,-119.083,53025
6897,US,Wyoming,GCC,KGCC,Gillette-Campbell County Airport,44.3489,-105.539,56005
6898,US,Arkansas,AGO,KAGO,Magnolia Municipal Airport,33.228,-93.217,05027
6899,US,Alaska,TEH,,Tetlin Airport,63.1339,-142.519,02240
6900,US,Georgia,AGS,KAGS,Augusta Regional Airport at Bush Field,33.3699,-81.9645,13245
6901,US,Alaska,TEK,,Tatitlek Airport,60.8714,-146.69,02261
6902,US,California,AHC,KAHC,Amedee Army Airfield,40.2662,-120.153,06035
6903,US,Massachusetts,GBR,KGBR,Walter J. Koladza Airport,42.1842,-73.4032,25003
6904,US,Oklahoma,AHD,,Ardmore Downtown Executive Airport,34.147,-97.1227,40019
6905,US,Nebraska,AHF,,Arapahoe Municipal Airport,40.3395,-99.9065,31065
6906,US,Wisconsin,AHH,KAHH,Amery Municipal Airport,45.2811,-92.3754,55095
6907,US,Oregon,AHM,,Ashland Municipal Airport,42.1903,-122.661,41029
6908,US,Georgia,AHN,KAHN,Athens Ben Epps Airport,33.9486,-83.3263,13059
6909,US,Nebraska,AIA,KAIA,Alliance Municipal Airport,42.0532,-102.804,31013
6910,US,Alaska,GBH,PAGB,Galbraith Lake Airport,68.4797,-149.49,02185
6911,US,Colorado,TEX,KTEX,Telluride Regional Airport,37.9538,-107.908,08113
6912,US,Illinois,GBG,KGBG,Galesburg Municipal Airport,40.938,-90.4311,17095
6913,US,Kansas,GBD,KGBD,Great Bend Municipal Airport,38.3443,-98.8592,20009
6914,US,South Carolina,AIK,KAIK,Aiken Municipal Airport,33.6494,-81.685,45003
6915,US,Alaska,AIN,PAWI,Wainwright Airport,70.638,-159.995,02185
6916,US,Iowa,AIO,KAIO,Atlantic Municipal Airport,41.4073,-95.0469,19029
6917,US,Alabama,AIV,KAIV,George Downer Airport,33.1065,-88.1978,01107
6918,US,Missouri,AIZ,KAIZ,Lee C. Fine Memorial Airport,38.096,-92.5495,29131
6919,US,Alaska,GAM,PAGM,Gambell Airport,63.7668,-171.733,02180
6920,US,Alaska,AKB,PAAK,Atka Airport,52.2203,-174.206,02016
6921,US,Ohio,AKC,KAKR,Akron Fulton International Airport,41.0375,-81.4669,39153
6922,US,Alaska,AKI,PFAK,Akiak Airport,60.9029,-161.231,02050
6923,US,Alaska,AKK,PAKH,Akhiok Airport,56.9387,-154.183,02150
6924,US,Alaska,AKN,PAKN,King Salmon Airport,58.6768,-156.649,02060
6925,US,Alabama,TGE,,Sharpe Field,32.4919,-85.7756,01087
6926,US,Colorado,AKO,KAKO,Colorado Plains Regional Airport,40.1756,-103.222,08121
6927,US,Alaska,AKP,PAKP,Anaktuvuk Pass Airport,68.1336,-151.743,02185
6928,US,New York,ALB,KALB,Albany International Airport,42.7483,-73.8017,36001
6929,US,Texas,ALE,,Alpine-Casparis Municipal Airport,30.3842,-103.684,48043
6930,US,Texas,ALI,KALI,Alice International Airport,27.7409,-98.0269,48249
6931,US,Alaska,GAL,PAGA,Edward G. Pitka Sr. Airport,64.7362,-156.937,02290
6932,US,Maryland,GAI,KGAI,Montgomery County Airpark,39.1683,-77.166,24031
6933,US,New Mexico,ALM,KALM,Alamogordo-White Sands Regional Airport,32.8399,-105.991,35035
6934,US,Oklahoma,GAG,KGAG,Gage Airport,36.2955,-99.7764,40045
6935,US,Illinois,ALN,KALN,St. Louis Regional Airport,38.8903,-90.046,17119
6936,US,Iowa,ALO,KALO,Waterloo Regional Airport,42.5571,-92.4003,19013
6937,US,Colorado,ALS,KALS,San Luis Valley Regional Airport,37.4349,-105.867,08003
6938,US,Washington,ALW,KALW,Walla Walla Regional Airport,46.0949,-118.288,53071
6939,US,Alabama,GAD,KGAD,Northeast Alabama Regional Airport,33.9726,-86.089,01055
6940,US,Alabama,ALX,KALX,Thomas C. Russell Field,32.9147,-85.963,01123
6941,US,Tennessee,THA,KTHA,Tullahoma Regional Airport (William Northern Field),35.3801,-86.2464,47031
6942,US,Alaska,ALZ,,Alitak Seaplane Base,56.8995,-154.248,02150
6943,US,Texas,AMA,KAMA,Rick Husband Amarillo International Airport,35.2194,-101.706,48375
6944,US,Nevada,GAB,KGAB,Gabbs Airport,38.9241,-117.959,32023
6945,US,Arkansas,FYV,KFYV,Drake Field (Fayetteville Executive Airport),36.0051,-94.1701,05143
6946,US,Colorado,AMK,,Animas Air Park,37.2032,-107.869,08067
6947,US,Michigan,AMN,KAMN,Gratiot Community Airport,43.3221,-84.688,26057
6948,US,Iowa,AMW,KAMW,Ames Municipal Airport,41.992,-93.6218,19169
6949,US,Alabama,ANB,KANB,Anniston Regional Airport,33.5882,-85.8581,01015
6950,US,Montana,THM,KTHM,Thompson Falls Airport,47.5735,-115.281,30089
6951,US,Alaska,ANC,PANC,Ted Stevens Anchorage International Airport,61.1744,-149.996,02020
6952,US,Alaska,FYU,PFYU,Fort Yukon Airport,66.5715,-145.25,02290
6953,US,Wyoming,THP,KTHP,Hot Springs County-Thermopolis Municipal Airport,43.7136,-108.39,56017
6954,US,South Carolina,AND,KAND,Anderson Regional Airport,34.4946,-82.7094,45007
6955,US,Tennessee,FYM,KFYM,Fayetteville Municipal Airport,35.0597,-86.564,47103
6956,US,Alaska,ANI,PANI,Aniak Airport,61.5816,-159.543,02050
6957,US,Alaska,ANN,PANT,Annette Island Airport,55.0424,-131.572,02198
6958,US,Iowa,FXY,KFXY,Forest City Municipal Airport,43.2347,-93.6241,19081
6959,US,Pennsylvania,THV,KTHV,York Airport,39.917,-76.873,42133
6960,US,Maryland,ANP,KANP,Lee Airport,38.9429,-76.5684,24003
6961,US,Alaska,ANV,PANV,Anvik Airport,62.6467,-160.191,02290
6962,US,Nebraska,ANW,KANW,Ainsworth Regional Airport,42.5792,-99.993,31017
6963,US,Kansas,ANY,KANY,Anthony Municipal Airport,37.1585,-98.0796,20077
6964,US,Florida,FXE,KFXE,Fort Lauderdale Executive Airport,26.1973,-80.1707,12011
6965,US,Ohio,AOH,KAOH,Lima Allen County Airport,40.7069,-84.0267,39003
6966,US,Alaska,FWL,PAFW,Farewell Airport,62.5093,-153.892,02290
6967,US,Texas,FWH,KNFW,NAS Fort Worth JRB / Carswell Field,32.7692,-97.4415,48439
6968,US,Pennsylvania,AOO,KAOO,Altoona-Blair County Airport,40.2964,-78.32,42013
